X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-76.339487324653589,38.714130836103848,2613,21374 Foster Avenue,Tilghman,MD,21671,20.009,Elementary,Talbot,Tilghman Elementary School,K-5
-76.792850847432561,39.444219613016962,2614,701 Academy Avenue,Owings Mills,MD,21117,3.077,Elementary,Baltimore,Timber Grove Elementary School,PreK-5
-76.612246937400897,39.43846212031729,2615,2001 Eastridge Road,Timonium,MD,21093,3.169,Elementary,Baltimore,Timonium Elementary School,K-5
-76.490927134338918,38.303064697246022,2616,45805 Dent Drive,Lexington Park,MD,20653,18.015,Elementary,St. Mary's,Town Creek Elementary School,K-5
-76.600568211683267,39.390673075300292,2617,69 Cedar Avenue,Towson,MD,21286,3.114,High,Baltimore,Towson High School,9-12
-76.592628111583082,38.780725242847403,2618,20 Deale Road,Tracey'S Landing,MD,20779,2.101,Elementary,Anne Arundel,Tracey's Elementary School,K-5
-77.757773604755229,39.455370143850253,2619,17525 Shepherdstown Pike,Sharpsburg,MD,21782,21.018,Elementary,Washington,Transportable - Relocate,N/A
-77.248648748935963,39.082612503226066,2620,13801 Dufief Mill Road,Gaithersburg,MD,20878,15.077,Elementary,Montgomery,Travilah Elementary School,K-5
-76.979640784682772,39.266338469291433,2621,13400 Tridelphia Road,Ellicott City,MD,21042,13.073,Elementary,Howard,Triadelphia Ridge Elementary School,K-5
-77.443707929006436,39.370185808263457,2622,6321 Lambert Drive,Frederick,MD,21703,10.07,Elementary,Frederick,Tuscarora Elementary School,K-5
-77.445930839821415,39.37795838597377,2623,5312 Ballenger Creek Pike,Frederick,MD,21703,10.068,High,Frederick,Tuscarora High School,9-12
-77.175926466950017,39.370409643941429,2624,1106 Leafy Hollow Circle,Mt Airy,MD,21771,10.044,Elementary,Frederick,Twin Ridge Elementary School,PreK-5
-77.119874600780534,39.068484210971683,2625,5911 Ridgeway Avenue,Rockville,MD,20851,15.072,Elementary,Montgomery,Twinbrook Elementary School,HS-5
-76.499469615024211,38.955745971119583,2626,200 Janwall Street,Annapolis,MD,21403,2.069,Elementary,Anne Arundel,Tyler Heights Elementary School,PreK-5
-76.943190385286542,38.970360054123844,2627,4315 Underwood Street,Hyattsville,MD,20782,16.081,Elementary,Prince George's,University Park Elementary School,PreK-6
-77.356442697816689,39.326851766069751,2628,3554 Urbana Pike,Frederick,MD,21704,10.022,Elementary,Frederick,Urbana Elementary School,PreK-5
-77.339594152367596,39.326631222184588,2629,3471 Campus Drive,Ijamsville,MD,21754,10.048,High,Frederick,Urbana High School,9-12
-77.336491294121146,39.329375250294113,2630,3511 Pontius Court,Ijamsville,MD,21754,10.076,Middle,Frederick,Urbana Middle School,6-8
-77.547512140808479,39.359138791894075,2631,3519 Jefferson Pike,Jefferson,MD,21755,10.018,Elementary,Frederick,Valley Elementary School,PreK-5
-76.976111125166724,38.811893652092401,2632,5500 Danby Avenue,Oxon Hill,MD,20745,16.118,Elementary,Prince George's,Valley View Elementary School,PreK-6
-76.708240375960955,39.122352669719469,2633,1140 Reece Road,Severn,MD,21144,2.004,Elementary,Anne Arundel,Van Bokkelen Elementary School,PreK-5
-76.887787483637851,39.0464706129642,2634,6813 Ammendale Road,Beltsville,MD,20705,16.255,Elementary,Prince George's,Vansville Elementary School,PreK-5
-76.81293568238884,39.254108063983146,2635,4355 Montgomery Road,Ellicott City,MD,21043,13.084,Elementary,Howard,Veterans Elementary School,PreK-5
-76.456215331648608,39.341884336302236,2636,500 Compass Road,Baltimore,MD,21220,3.057,Elementary,Baltimore,Victory Villa Elementary School,PreK-5
-75.832421512568402,38.488550437738937,2637,4905 Ocean Gateway,Vienna,MD,21869,9.005,Elementary,Dorchester,Vienna Elementary School,PreK-6
-77.085036798591858,39.048722298087043,2638,11711 Joseph Mill Road,Silver Spring,MD,20906,15.092,Elementary,Montgomery,Viers Mill Elementary School,HS-5
-76.548047613912516,39.380680251746064,2639,2600 Rader Avenue,Baltimore,MD,21234,3.012,Elementary,Baltimore,Villa Cresta Elementary School,PreK-5
-76.413637300018905,39.371698069704991,2640,6019 Ebenezer Road,Baltimore,MD,21162,3.208,Elementary,Baltimore,Vincent Farm Elementary School,PreK-5
-76.674048324120989,39.267786557673361,2641,1207 Pine Heights Avenue,Baltimore,MD,21229,30.085,PreK-8,Baltimore City,Violetville Elementary/Middle School #226,PreK-8
-77.42708797874603,39.41478895866355,2642,515 West Patrick Street,Frederick,MD,21701,10.037,Middle,Frederick,W. Frederick Middle School,6-8
-76.676202079032137,39.310533943145494,2643,2000 Edgewood Street,Baltimore,MD,21216,30.188,Middle/High,Baltimore City,Walbrook Middle/High School Building #411,6-12
-76.900253097611767,38.748826966757555,2644,10301 Thrift Road,Clinton,MD,20735,16.187,Elementary,Prince George's,Waldon Woods Elementary School,PreK-5
-76.885674268797189,38.877002296097565,2645,800 Karen Boulevard,Capitol Heights,MD,20743,16.196,Middle,Prince George's,Walker Mill Middle School,6-8
-77.35238557990516,39.479599082283585,2646,44 West Frederick Street,Walkersville,MD,21793,10.075,Alternate,Frederick,Walkersville Alternative School B,Adult
-77.362605435313156,39.474150382156111,2647,83 Frederick Street,Walkersville,MD,21793,10.002,Elementary,Frederick,Walkersville Elementary School,K-5
-77.361543420034835,39.475443184940097,2648,81 Frederick Street,Walkersville,MD,21793,10.012,High,Frederick,Walkersville High School,9-12
-77.354442950077868,39.480237773736555,2649,55 Frederick Street,Walkersville,MD,21793,10.045,Middle,Frederick,Walkersville Middle School,6-8
-76.968935009876333,38.519701635211469,2650,400 Willow Lane,La Plata,MD,20646,8.033,Elementary,Charles,Walter J. Mitchell Elementary School,PreK-5
-77.130424705633061,39.025325438862453,2651,6400 Rock Spring Drive,Bethesda,MD,20814,15.067,High,Montgomery,Walter Johnson High School,9-12
-76.603853580646017,39.342831247918063,2652,820 East 43rd Street,Baltimore,MD,21212,30.064,PreK-8,Baltimore City,Walter P. Carter Elementary/Middle School # 134,PreK-8
-76.607718815717902,39.474105047736494,2653,900 Bosley Road,Cockeysville,MD,21030,3.193,Elementary,Baltimore,Warren Elementary School,PreK-5
-75.943851024252353,38.608940953867254,2654,155 Main Street,Secretary,MD,21664,9.011,Elementary,Dorchester,Warwick Elementary School,PreK-5
-75.68697066218617,38.180830564932336,2655,10902 Old Princess Anne Road,Princess Anne,MD,21853,19.002,Middle/High,Somerset,Washington Academy & High School,8-12
-77.735934421134502,39.614612879810167,2656,50 West Oak Ridge Drive,Hagerstown,MD,21740,21.013,CareerTech,Washington,Washington County Technical High School,11-12
-77.178805331178694,39.133020633200118,2657,8712 Oakmont Street,Gaithersburg,MD,20877,15.146,Elementary,Montgomery,Washington Grove Elementary School,HS-5
-78.747336825131143,39.633025649109562,2658,200 North Massachussetts Avenue,Cumberland,MD,21502,1.034,Middle,Allegany,Washington Middle School,6-8
-76.797798061043366,39.207226988250646,2659,5940 Waterloo Road,Columbia,MD,21045,13.062,Elementary,Howard,Waterloo Elementary School,PreK-5
-77.269173585904923,39.188898581956479,2660,13100 Waters Landing Road,Germantown,MD,20874,15.153,Elementary,Montgomery,Waters Landing Elementary School,K-5
-77.211659577761552,39.166764393758747,2661,19001 Watkins Mill Road,Gaithersburg,MD,20879,15.247,Elementary,Montgomery,Watkins Mill Elementary School,HS-5
-77.215725126362017,39.183820852785828,2662,10301 Apple Ridge Road,Gaithersburg,MD,20879,15.166,High,Montgomery,Watkins Mill High School,9-12
-76.696202673574319,39.065035607695613,2663,840 Sunflower Drive,Odenton,MD,21113,2.102,Elementary,Anne Arundel,Waugh Chapel Elementary School,PreK-5
-77.461093526858264,39.427628831740499,2664,201 Waverly Drive,Frederick,MD,21702,10.058,Elementary,Frederick,Waverley Elementary School,PreK-5
-76.868674766854497,39.30504739065799,2665,10220 Wetherburn Road,Ellicott City,MD,21042,13.043,Elementary,Howard,Waverly Elementary School,PreK-5
-76.604225812855347,39.330217792288906,2666,3400 Elerslie Avenue,Baltimore,MD,21218,30.028,PreK-8,Baltimore City,Waverly Elementary/Middle School # 051,PreK-8
-77.206294545135691,39.047554945108786,2667,10011 Glen Road,Rockville,MD,20854,15.033,Elementary,Montgomery,Wayside Elementary School,K-5
-77.067232161812811,39.065540128711852,2668,3301 Weller Road,Silver Spring,MD,20906,15.061,Elementary,Montgomery,Weller Road Elementary School,HS-5
-76.694973287785501,39.375055420013446,2669,2901 Smith Avenue,Pikesville,MD,21209,3.183,Elementary,Baltimore,Wellwood International Elementary School,K-5
-77.164765274142297,39.076626762862567,2670,651 Great Falls Road,Rockville,MD,20850,15.127,Middle,Montgomery,West (Julius) Middle School,6-8
-76.502801923655483,38.991248238791229,2671,505 Melvin Avenue,Annapolis,MD,21401,2.036,Elementary,Anne Arundel,West Annapolis Elementary School,K-5
-76.707661176401714,39.284127137816448,2672,201 North Bend Road,Baltimore,MD,21229,30.237,Middle/High,Baltimore City,West Baltimore Middle/High School Building #080,6-12
-76.945920289976499,39.301721565891782,2673,12500 Frederick Road,West Friendship,MD,21794,13.032,Elementary,Howard,West Friendship Elementary School,K-5
-76.760190063825931,39.118692853093592,2674,7722 Ray Street,Fort Meade,MD,20755,2.072,Elementary,Anne Arundel,West Meade Early Education Center,PreK-K
-75.610066370413065,38.389155902981315,2675,1321 West Road,Salisbury,MD,21801,22.029,Elementary,Wicomico,West Salisbury Elementary School,PreK-2
-78.772754362346205,39.649790992173202,2676,425 Paca Street,Cumberland,MD,21502,1.017,Elementary,Allegany,West Side Elementary School,PreK-5
-76.634192044970035,39.404259707305783,2677,6914 Charles Street,Towson,MD,21204,3.215,Elementary,Baltimore,West Towson Elementary School,K-5
-77.10312987093387,38.959810707970867,2678,5110 Allan Terrace,Bethesda,MD,20816,15.017,Elementary,Montgomery,Westbrook Elementary School,K-5
-76.77027546209716,39.272585038711213,2679,2300 Old Frederick Road,Baltimore,MD,21228,3.13,Elementary,Baltimore,Westchester Elementary School,PreK-5
-77.729233522714239,39.660156915342924,2680,1300 Marshall Street,Hagerstown,MD,21740,21.003,Middle,Washington,Western Heights Middle School,6-8
-76.642586397956563,39.347055870886912,2681,4600 Falls Road,Baltimore,MD,21209,30.227,High,Baltimore City,Western High School Building #407,9-12
-76.714134863038851,39.269504757890793,2682,100 Kenwood Avenue,Baltimore,MD,21228,3.008,CareerTech,Baltimore,Western School of Technology/Science,9-12
-79.040820715213528,39.481624831919298,2683,172 Church Street,Westernport,MD,21562,1.024,Elementary,Allegany,Westernport Elementary School,PreK-5
-76.96660894821224,38.621934782712501,2684,3300 Middletown Road,Waldorf,MD,20603,8.031,High,Charles,Westlake High School,9-12
-77.109602006180509,38.961048978994377,2685,5511 Massachusetts  Avenue,Bethesda,MD,20816,15.215,Middle,Montgomery,Westland Middle School,6-8
-78.987809643585862,39.560542379115049,2686,16915 Lower George's Creek Road SW,Lonaconing,MD,21539,1.014,Middle,Allegany,Westmar Middle School,6-8
-76.990216290298278,39.575329790973477,2687,121 Longwell Avenue,Westminster,MD,21157,6.004,Middle,Carroll,Westminster East Middle School,6-8
-77.025534606722317,39.578471031656818,2688,811 Uniontown Road,Westminster,MD,21157,6.003,Elementary,Carroll,Westminster Elementary School,PreK-5
-76.992415354435707,39.54142226068403,2689,1225 Washington Road,Westminster,MD,21157,6.042,High,Carroll,Westminster High School,9-12
-76.993641633850274,39.582921254068083,2690,60 Monroe Street,Westminster,MD,21157,6.036,Middle,Carroll,Westminster West Middle School,6-8
-77.017965656361568,39.074920720058877,2691,401 Hawkesbury Lane,Silver Spring,MD,20904,15.232,Elementary,Montgomery,Westover Elementary School,K-5
-76.725861670183747,39.286193652344636,2692,401 Harlem Lane,Baltimore,MD,21228,3.159,Elementary,Baltimore,Westowne Elementary School,PreK-5
-76.637847094926698,39.262153627654406,2693,2401 Nevada Street,Baltimore,MD,21230,30.082,PreK-8,Baltimore City,Westport Elementary/Middle School # 225,PreK-8
-76.644758564737757,39.314303134177266,2694,2235 North Fulton Avenue,Baltimore,MD,21217,30.259,Elementary,Baltimore City,Westside Elementary School # 024,PreK-5
-75.695521959835986,38.414196289725062,2695,8000 Quantico Road,Hebron,MD,21830,22.026,Elementary,Wicomico,Westside Intermediate School,2-5
-75.738311619275294,38.36037117318515,2696,6046 Quantico Road,Quantico,MD,21856,22.024,Elementary,Wicomico,Westside Primary,PreK-1
-76.691050821046844,39.293142507830794,2697,4501 Edmondson Avenue,Baltimore,MD,21229,30.18,High,Baltimore City,Westside Skill Center (CTE) # 400B,9-12
-77.066810628264065,39.060453713912921,2698,12601 Dalewood Drive,Silver Spring,MD,20906,15.141,High,Montgomery,Wheaton High School,9-12
-77.090624217251133,39.068676073188755,2699,4510 Faroe Place,Rockville,MD,20853,15.126,Elementary,Montgomery,Wheaton Woods Elementary School,HS-5
-77.19706064015935,39.172016750871165,2700,19201 Thomas Farm Drive,Gaithersburg,MD,20879,15.19,Elementary,Montgomery,Whetstone Elementary School,PreK-5
-76.776055207363811,38.467023728222237,2701,29090 Thompson Corner Road,Mechanicsville,MD,20659,18.016,Elementary,St. Mary's,White Marsh Elementary School,K-5
-76.06798266015484,38.668172109704415,2702,4322 Lovers Lane,Trappe,MD,21673,20.007,Elementary,Talbot,White Marsh Elementary School,PreK-5
-76.995542890301351,39.056558186879876,2703,12201 New Hampshire Avenue,Silver Spring,MD,20904,15.119,Middle,Montgomery,White Oak Middle School,6-8
-76.552192244800707,39.389841119982464,2704,8401 Leefield Road,Baltimore,MD,21234,3.065,Special Education,Baltimore,White Oak Special Education,Sp. Ed.
-76.751572189335462,38.989352729706546,2705,3901 Woodhaven Lane,Bowie,MD,20715,16.249,Elementary,Prince George's,Whitehall Elementary School,K-5
-77.129540875682892,38.97842113777218,2706,7100 Whittier Boulevard,Bethesda,MD,20817,15.134,High,Montgomery,Whitman (Walt) High School,9-12
-77.451727443771006,39.455484772721825,2707,2400 Whittier Drive,Frederick,MD,21702,10.054,Elementary,Frederick,Whittier Elementary School,PreK-5
-75.579409302403846,38.365101560951906,2708,201 Long Avenue,Salisbury,MD,21804,22.009,Special Education,Wicomico,Wicomico High School,9-12
-75.589078461796603,38.365528431325103,2709,635 East Main Street,Salisbury,MD,21804,22.015,Middle,Wicomico,Wicomico Middle School,6-8
-76.872949169266946,39.217347546719893,2710,5460 Trumpeter Road,Columbia,MD,21044,13.058,High,Howard,Wilde Lake High School,9-12
-76.876585140803613,39.217996630681426,2711,10481 Cross Fox Lane,Columbia,MD,21044,13.06,Middle,Howard,Wilde Lake Middle School,6-8
-75.356534041088892,38.393981467733987,2712,36161 Richland Road,Willards,MD,21874,22.027,Elementary,Wicomico,Willards Elementary School,PreK-3
-76.981042533818425,38.635974087686556,2713,2615 Davis Road,Waldorf,MD,20603,8.047,Elementary,Charles,William A. Diggs Elementary School,PreK-5
-76.946823252245579,38.617596515199246,2714,2300 Smallwood Drive,Waldorf,MD,20603,8.028,Elementary,Charles,William B. Wade Elementary School,K-5
-76.918951046957076,38.840050647776813,2715,5108 Dianna Drive,Suitland,MD,20746,16.024,Elementary,Prince George's,William Beanes Elementary School,PreK-6
-76.664314999864132,39.317902864071314,2716,2801 North Dukeland Street,Baltimore,MD,21216,30.04,Middle/High,Baltimore City,William H. Lemmel Middle/High School Building #079,6-12
-76.872777859643946,38.911737583273158,2717,7801 Sheriff Road,Landover,MD,20785,16.161,Elementary,Prince George's,William Paca Elementary School,PreK-5
-76.579419531580413,39.295198240044058,2718,200 North Lakewood Avenue,Baltimore,MD,21224,30.042,Elementary,Baltimore City,William Paca Elementary School # 083,PreK-5
-76.29743269283091,39.449684575092384,2719,2706 Old Philadelphia Road,Abingdon,MD,21009,12.003,Elementary,Harford,William Paca/Old Post Road Elementary School,PreK-5
-76.65686714330198,39.310906991718532,2720,2001 North Warwick Avenue,Baltimore,MD,21216,30.108,Special Education,Baltimore City,William S. Baer Special Education School # 301,PreK-12
-76.307812820262015,39.480784002049646,2721,1 Laurentum Parkway,Abingdon,MD,21009,12.013,Elementary,Harford,William S. James Elementary School,K-5
-76.755947911830503,38.634785994883259,2722,18501 Aquasco Road,Brandywine,MD,20613,16.199,Environmental Education,Prince George's,William S. Schmidt Outdoor Education Center,K-12
-76.91841377267049,38.870463060039874,2723,5200 Marlboro Pike,Capitol Heights,MD,20743,16.226,PreK-8,Prince George's,William W. Hall Academy,PreK-8
-76.910887886646137,38.965082408121809,2724,6200 Tuckerman Street,Riverdale,MD,20737,16.183,Middle,Prince George's,William Wirt Middle School,6-8
-77.809263853759731,39.599985546299308,2725,1 South Clifton Drive,Williamsport,MD,21795,21.029,Elementary,Washington,Williamsport Elementary School,PreK-5
-77.809827082171523,39.596910433710057,2726,5 South Clifton Drive,Williamsport,MD,21795,21.031,High,Washington,Williamsport High School,9-12
-77.261444447064363,39.237386658110815,2727,12520 Blue Sky Drive,Clarksburg,MD,20871,15.274,Elementary,Montgomery,Wilson Wims Elementary School,K-5
-76.762611319960669,39.372809116862577,2728,8301 Scotts Level Road,Baltimore,MD,21208,3.181,Elementary,Baltimore,Winand Elementary School,PreK-5
-76.460132808245859,39.032676702758096,2729,591 Broadneck Road,Annapolis,MD,21409,2.047,Elementary,Anne Arundel,Windsor Farm Elementary School,K-5
-76.683124419356446,39.316521670983157,2730,4001 Alto Road,Baltimore,MD,21216,30.045,PreK-8,Baltimore City,Windsor Hills Elementary/Middle School # 087,PreK-8
-77.276964948350241,39.322660414781765,2731,11150 Windsor Road,Ijamsville,MD,21754,10.046,Middle,Frederick,Windsor Knolls Middle School,6-8
