id,mode,starttime,endtime,traveltime
323,Car,00:00:00,23:59:59,4.6126839471654293
324,Car,00:00:00,23:59:59,115.08072843493689
325,Car,00:00:00,23:59:59,0.9187832512950578
326,Car,00:00:00,23:59:59,0.4662739227113918
327,Car,00:00:00,23:59:59,2.0221177619243123
328,Car,00:00:00,23:59:59,82.419621041154087
329,Car,00:00:00,23:59:59,0.19013679635613698
330,Car,00:00:00,23:59:59,0.467019407939057
331,Car,00:00:00,23:59:59,7.2942705344897352
332,Car,00:00:00,23:59:59,11.680213204660175
333,Car,00:00:00,23:59:59,12.924455039356504
334,Car,00:00:00,23:59:59,7.8516876834708125
335,Car,00:00:00,23:59:59,735.01608709046332
336,Car,00:00:00,23:59:59,4.6476356169986035
337,Car,00:00:00,23:59:59,2.487280409767692
338,Car,00:00:00,23:59:59,163.60531363386326
339,Car,00:00:00,23:59:59,1.6128044325048525
340,Car,00:00:00,23:59:59,2.435563431659614
341,Car,00:00:00,23:59:59,101.95559838022338
342,Car,00:00:00,23:59:59,4.6702705233075328
343,Car,00:00:00,23:59:59,215.74278227478263
344,Car,00:00:00,23:59:59,207.96042655729633
345,Car,00:00:00,23:59:59,96.956758584044195
346,Car,00:00:00,23:59:59,37.403899786732154
347,Car,00:00:00,23:59:59,2.578418997313503
348,Car,00:00:00,23:59:59,25.464439898142452
349,Car,00:00:00,23:59:59,2.487280409767692
350,Car,00:00:00,23:59:59,2.69863166208467
351,Car,00:00:00,23:59:59,3.1584324148300964
352,Car,00:00:00,23:59:59,0.5542987890507212
353,Car,00:00:00,23:59:59,15.637441455300172
354,Car,00:00:00,23:59:59,38.18187955709848
355,Car,00:00:00,23:59:59,2.3562542818422041
356,Car,00:00:00,23:59:59,6.196323682323135
357,Car,00:00:00,23:59:59,48.393943306989925
358,Car,00:00:00,23:59:59,8.319406290666317
359,Car,00:00:00,23:59:59,124.37964433046689
360,Car,00:00:00,23:59:59,47.222490528702821
361,Car,00:00:00,23:59:59,0.11173223544645762
362,Car,00:00:00,23:59:59,24.87471234839386
363,Car,00:00:00,23:59:59,36.285413823322358
364,Car,00:00:00,23:59:59,47.222490528702828
365,Car,00:00:00,23:59:59,4.4727397827500868
366,Car,00:00:00,23:59:59,6.952313340650244
367,Car,00:00:00,23:59:59,7.599511807342481
368,Car,00:00:00,23:59:59,5.9419290889782213
369,Car,00:00:00,23:59:59,41.167018717456223
370,Car,00:00:00,23:59:59,7.8149016324114609
371,Car,00:00:00,23:59:59,26.914569072262516
372,Car,00:00:00,23:59:59,41.304976013794438
373,Car,00:00:00,23:59:59,76.206791587847377
374,Car,00:00:00,23:59:59,94.589742434029361
375,Car,00:00:00,23:59:59,84.117261724595096
376,Car,00:00:00,23:59:59,24.87471234839386
377,Car,00:00:00,23:59:59,6.7503872550559194
378,Car,00:00:00,23:59:59,0.5926351785303735
379,Car,00:00:00,23:59:59,7.031884542007426
380,Car,00:00:00,23:59:59,64.774182701922811
381,Car,00:00:00,23:59:59,3.668933351105192
382,Car,00:00:00,23:59:59,510.5691599380288
383,Car,00:00:00,23:59:59,5.4562208817069076
384,Car,00:00:00,23:59:59,8.642242725324493
385,Car,00:00:00,23:59:59,4.918708940919851
386,Car,00:00:00,23:59:59,30.268483651841187
387,Car,00:00:00,23:59:59,242.03064371019127
388,Car,00:00:00,23:59:59,11.295670140356421
389,Car,00:00:00,23:59:59,8.279237265232924
390,Car,00:00:00,23:59:59,21.208257799874829
391,Car,00:00:00,23:59:59,11.841339698944022
392,Car,00:00:00,23:59:59,7.1741788576556509
393,Car,00:00:00,23:59:59,30.365534377218786
394,Car,00:00:00,23:59:59,312.72981288570986
395,Car,00:00:00,23:59:59,0.15112020569001797
396,Car,00:00:00,23:59:59,44.53653329231997
397,Car,00:00:00,23:59:59,0.15112020569001797
398,Car,00:00:00,23:59:59,130.46474164680785
399,Car,00:00:00,23:59:59,34.135320290730412
400,Car,00:00:00,23:59:59,135.82124303721577
401,Car,00:00:00,23:59:59,10.68778750455315
402,Car,00:00:00,23:59:59,11.290253169399685
403,Car,00:00:00,23:59:59,0.5431362816535946
404,Car,00:00:00,23:59:59,87.829062175832419
405,Car,00:00:00,23:59:59,130.32821165280816
406,Car,00:00:00,23:59:59,0.5431362816535946
407,Car,00:00:00,23:59:59,14.902088283714587
