id,mode,starttime,endtime,traveltime,length
277,Car,00:00:00,23:59:59,21.500197426749427,358.33691044845619
278,Car,00:00:00,23:59:59,249.17230595290351,3806.8021641642099
279,Car,00:00:00,23:59:59,1.607267900191222,26.787819766759043
280,Car,00:00:00,23:59:59,2.0908785772369902,34.848004165664207
281,Car,00:00:00,23:59:59,0.32950335370573475,5.4917269551402965
282,Car,00:00:00,23:59:59,91.019307208512927,1516.9896670659782
283,Car,00:00:00,23:59:59,0.4036986638826894,6.728316447360343
284,Car,00:00:00,23:59:59,1.0239104758172177,17.06518824909331
285,Car,00:00:00,23:59:59,0.32950335370573475,5.4917269551402965
286,Car,00:00:00,23:59:59,89.278382357523228,1487.9742296704853
287,Car,00:00:00,23:59:59,1.6492085275807364,27.486830782459315
288,Car,00:00:00,23:59:59,1.2433188000528812,20.721996578465358
289,Car,00:00:00,23:59:59,9.847330395678382,164.12230455904501
290,Car,00:00:00,23:59:59,1.2433188000528812,20.721996578465358
291,Car,00:00:00,23:59:59,98.5128620908594,1231.4117612643638
292,Car,00:00:00,23:59:59,694.80887724458546,7720.1048121298581
293,Car,00:00:00,23:59:59,24.201349508475705,403.35614782592194
294,Car,00:00:00,23:59:59,142.1807469180595,2172.2075934572608
295,Car,00:00:00,23:59:59,21.92661014154742,334.99014515443184
296,Car,00:00:00,23:59:59,24.138228221151262,402.30412552889743
297,Car,00:00:00,23:59:59,3.159568677619946,52.659520087914814
298,Car,00:00:00,23:59:59,0.29078252821236794,4.8463793473065095
299,Car,00:00:00,23:59:59,3.2070341993557587,53.450612749718644
300,Car,00:00:00,23:59:59,10.573788472139444,73.42914535534878
301,Car,00:00:00,23:59:59,29.608945550714473,205.61784192965914
302,Car,00:00:00,23:59:59,15.233535750535989,253.89246562274323
303,Car,00:00:00,23:59:59,41.314983435067489,286.90983671565442
304,Car,00:00:00,23:59:59,25.98737855899854,433.12332248168985
305,Car,00:00:00,23:59:59,124.28949656093627,863.122194392594
306,Car,00:00:00,23:59:59,26.944628463185726,449.07750031480833
307,Car,00:00:00,23:59:59,49.147397461864784,819.12394632971268
308,Car,00:00:00,23:59:59,66.28905154867455,1104.8184096652633
309,Car,00:00:00,23:59:59,320.1888954015846,5336.4858592116816
310,Car,00:00:00,23:59:59,1.1951981760116392,19.919985536169673
311,Car,00:00:00,23:59:59,1.3860346212720998,23.100595501663285
312,Car,00:00:00,23:59:59,78.896478563763793,1314.9423613491108
313,Car,00:00:00,23:59:59,13.854046529497563,230.9009602122465
314,Car,00:00:00,23:59:59,0.6515841766224137,10.859744964829252
315,Car,00:00:00,23:59:59,0.76123373956859064,12.687239142593041
316,Car,00:00:00,23:59:59,73.996709176606359,1233.2794728995621
317,Car,00:00:00,23:59:59,26.190831026340192,291.00946643338909
318,Car,00:00:00,23:59:59,327.23421011995873,5453.9078651221153
319,Car,00:00:00,23:59:59,54.278688539778017,603.09702180809836
320,Car,00:00:00,23:59:59,38.91561051811741,594.544525217589
321,Car,00:00:00,23:59:59,0.6162289215219893,10.27049024175211
322,Car,00:00:00,23:59:59,66.429600996619399,738.10726822555796
323,Car,00:00:00,23:59:59,4.6126839471654293,76.878127288543141
324,Car,00:00:00,23:59:59,115.08072843493689,1278.675783327996
325,Car,00:00:00,23:59:59,0.9187832512950578,15.313066438694316
326,Car,00:00:00,23:59:59,0.4662739227113918,7.7712382621755
327,Car,00:00:00,23:59:59,2.0221177619243123,33.701989660308705
328,Car,00:00:00,23:59:59,82.419621041154087,1259.1896621463336
329,Car,00:00:00,23:59:59,0.19013679635613698,3.168949141092902
330,Car,00:00:00,23:59:59,0.467019407939057,7.783663025909724
331,Car,00:00:00,23:59:59,7.2942705344897352,121.57127283176939
