SERIALNO,PUMA,NP,VEH,HHT,HINCP,HUPAC,WIF
1076983,4638,2,1.0,3.0,24000.0,1.0,1.0
1077009,4625,2,2.0,1.0,27600.0,4.0,0.0
1077080,4627,2,2.0,1.0,96630.0,4.0,1.0
1077117,4606,1,1.0,6.0,32300.0,4.0,
1077278,4601,0,,,,,
1077462,4701,4,4.0,1.0,67500.0,2.0,2.0
1077578,4626,1,1.0,6.0,116200.0,4.0,
1077584,4605,2,2.0,5.0,60000.0,4.0,
1077607,4638,1,1.0,6.0,60000.0,4.0,
1077629,4633,1,1.0,4.0,50000.0,4.0,
1077667,4614,1,1.0,6.0,120000.0,4.0,
1077776,4502,2,3.0,3.0,77600.0,4.0,0.0
1077781,4702,4,4.0,3.0,180100.0,4.0,3.0
1077807,4638,2,2.0,2.0,116000.0,4.0,2.0
1077973,4625,1,2.0,6.0,75000.0,4.0,
1077974,5000,0,,,,,
1077992,4803,0,,,,,
1078040,4627,2,1.0,1.0,61000.0,4.0,1.0
1078145,4635,2,1.0,3.0,53500.0,4.0,2.0
1078156,4608,5,6.0,1.0,121000.0,2.0,3.0
1078203,4628,5,2.0,1.0,40000.0,2.0,2.0
1078301,4801,1,1.0,6.0,60000.0,4.0,
1078337,4634,2,1.0,3.0,61300.0,4.0,2.0
1078342,4903,3,3.0,1.0,116000.0,4.0,2.0
1078344,4802,2,2.0,3.0,25000.0,1.0,1.0
1078364,4400,0,,,,,
1078395,4628,3,2.0,2.0,70000.0,4.0,2.0
1078435,4601,2,1.0,7.0,24000.0,4.0,
1078471,4902,4,1.0,1.0,27600.0,3.0,2.0
1078653,4627,1,1.0,6.0,127004.0,4.0,
1078700,4613,3,1.0,1.0,45600.0,2.0,2.0
1078849,4701,4,2.0,3.0,37600.0,1.0,2.0
1078970,4502,3,2.0,1.0,155800.0,2.0,3.0
1079008,4618,1,1.0,4.0,8800.0,4.0,
1079095,4638,4,4.0,1.0,79000.0,4.0,2.0
1079150,5000,0,,,,,
1079192,4901,5,2.0,3.0,30000.0,2.0,1.0
1079201,4905,2,2.0,1.0,186600.0,4.0,2.0
1079243,4638,1,,,,,
1079386,4606,1,1.0,6.0,50600.0,4.0,
1079577,4603,1,0.0,4.0,39200.0,4.0,
1079724,4702,1,1.0,4.0,150000.0,4.0,
1079808,4502,2,3.0,1.0,103200.0,4.0,2.0
1079822,4627,2,1.0,1.0,60000.0,4.0,1.0
1079887,4613,2,2.0,1.0,135200.0,4.0,2.0
1079927,4633,1,1.0,6.0,57000.0,4.0,
1080200,4602,4,2.0,1.0,25400.0,1.0,2.0
1080257,4802,2,3.0,1.0,242400.0,4.0,2.0
1080283,4604,2,2.0,1.0,120000.0,4.0,2.0
1080387,4701,1,,,,,
1080450,4621,4,2.0,2.0,126050.0,4.0,3.0
1080607,4400,2,2.0,1.0,92500.0,4.0,1.0
1080713,4621,1,1.0,6.0,100000.0,4.0,
1080723,4617,2,1.0,3.0,87000.0,2.0,1.0
1080784,4630,3,2.0,1.0,85000.0,1.0,1.0
1080848,4504,5,3.0,1.0,112600.0,3.0,2.0
1080897,4603,5,1.0,3.0,52000.0,2.0,2.0
1080960,4630,4,4.0,1.0,87500.0,1.0,3.0
1080996,4623,3,2.0,3.0,6900.0,4.0,0.0
1081032,4701,2,2.0,3.0,51800.0,4.0,1.0
1081070,4615,2,1.0,3.0,14000.0,2.0,1.0
1081176,4802,1,0.0,4.0,75000.0,4.0,
1081243,4501,3,2.0,1.0,56000.0,2.0,2.0
1081443,4702,1,2.0,6.0,52000.0,4.0,
1081494,4617,1,1.0,6.0,55000.0,4.0,
1081687,4634,3,2.0,3.0,69500.0,2.0,1.0
1081688,4620,2,2.0,1.0,172100.0,4.0,0.0
1081692,4608,1,0.0,6.0,500.0,4.0,
1081736,4611,3,3.0,3.0,40500.0,2.0,2.0
1081737,4625,2,4.0,3.0,73500.0,4.0,1.0
1081778,4620,5,2.0,1.0,90000.0,3.0,1.0
1082187,4701,1,1.0,4.0,30800.0,4.0,
1082207,4616,2,2.0,2.0,37000.0,4.0,1.0
1082218,4902,1,1.0,6.0,37500.0,4.0,
1082291,4625,1,,,,,
1082311,4625,4,1.0,1.0,119900.0,4.0,3.0
1082357,4905,4,2.0,1.0,174000.0,1.0,2.0
1082365,4702,2,2.0,1.0,41000.0,4.0,2.0
1082374,5000,2,3.0,1.0,96100.0,4.0,2.0
1082498,4607,3,2.0,3.0,28700.0,4.0,1.0
1082501,4637,2,2.0,3.0,173100.0,2.0,2.0
1082502,4601,2,3.0,1.0,451000.0,4.0,1.0
1082580,4612,1,1.0,4.0,22000.0,4.0,
1082595,4636,2,2.0,1.0,135000.0,4.0,2.0
1082660,4702,0,,,,,
1082680,5000,3,1.0,2.0,44000.0,4.0,1.0
1082725,4601,2,1.0,1.0,27000.0,4.0,1.0
1082776,4623,1,,,,,
1082781,4601,1,2.0,4.0,30000.0,4.0,
1082853,4622,2,3.0,1.0,50200.0,4.0,0.0
1082879,4607,0,,,,,
1082922,4625,1,2.0,4.0,13500.0,4.0,
1082927,4602,1,1.0,6.0,451000.0,4.0,
1082997,4621,2,3.0,1.0,53400.0,4.0,2.0
1083039,4631,4,2.0,1.0,133000.0,2.0,2.0
1083075,4630,4,3.0,1.0,160000.0,3.0,2.0
1083199,4635,2,2.0,1.0,366000.0,4.0,1.0
1083317,4625,1,,,,,
1083322,4905,1,,,,,
1083432,4605,3,2.0,3.0,24000.0,3.0,1.0
1083507,4904,2,0.0,1.0,5300.0,4.0,0.0
1083644,4803,2,3.0,1.0,196850.0,4.0,2.0
1083646,4605,1,1.0,4.0,16300.0,4.0,
1083737,4618,1,2.0,4.0,48000.0,4.0,
1083751,4634,5,2.0,1.0,34500.0,3.0,2.0
1083766,4616,3,2.0,1.0,33500.0,4.0,1.0
1083775,4701,2,2.0,1.0,461000.0,4.0,1.0
1083845,4400,1,1.0,4.0,9200.0,4.0,
1083993,4617,1,1.0,6.0,11900.0,4.0,
1084060,4632,2,2.0,1.0,201600.0,4.0,2.0
1084064,4628,6,2.0,1.0,29510.0,2.0,2.0
1084089,4701,2,1.0,1.0,47100.0,4.0,0.0
1084143,4633,6,2.0,1.0,88900.0,2.0,3.0
1084193,4603,1,,,,,
1084407,4901,2,1.0,3.0,54500.0,4.0,1.0
1084514,5000,1,,,,,
1084533,4627,2,3.0,3.0,109000.0,4.0,2.0
1084546,4609,3,3.0,1.0,81000.0,4.0,2.0
1084624,4701,2,2.0,1.0,72000.0,4.0,2.0
1084645,4502,1,,,,,
1084648,4629,1,1.0,6.0,31000.0,4.0,
1084655,4901,1,2.0,6.0,46000.0,4.0,
1084690,4613,3,3.0,5.0,200000.0,4.0,
1084762,4619,4,1.0,1.0,21000.0,2.0,1.0
1084770,4503,3,1.0,1.0,25000.0,1.0,1.0
1084845,4631,2,1.0,3.0,29000.0,4.0,1.0
1085005,4634,1,1.0,6.0,36600.0,4.0,
1085202,4608,1,,,,,
1085217,4613,2,1.0,1.0,25200.0,4.0,1.0
1085251,4905,2,1.0,3.0,74000.0,2.0,1.0
1085299,4902,3,2.0,1.0,128130.0,2.0,1.0
1085300,4604,1,1.0,6.0,60000.0,4.0,
1085323,4400,1,2.0,6.0,45200.0,4.0,
1085327,4607,1,1.0,6.0,50000.0,4.0,
1085331,4635,2,2.0,1.0,42000.0,4.0,1.0
1085332,4501,5,4.0,1.0,118000.0,4.0,3.0
1085446,4630,5,3.0,1.0,75000.0,2.0,3.0
1085511,4619,6,2.0,1.0,66000.0,2.0,1.0
1085589,4624,1,1.0,6.0,64000.0,4.0,
1085690,4801,2,2.0,1.0,105000.0,4.0,0.0
1085743,4617,2,3.0,3.0,58000.0,4.0,2.0
1085746,4502,2,3.0,1.0,58400.0,4.0,2.0
1085968,4602,2,2.0,1.0,76100.0,4.0,1.0
1085985,4701,0,,,,,
1086088,4603,2,1.0,5.0,29000.0,4.0,
1086091,4621,2,2.0,1.0,58300.0,4.0,0.0
1086145,4803,2,0.0,3.0,6600.0,4.0,0.0
1086168,4802,6,3.0,1.0,90000.0,3.0,2.0
1086265,4902,2,2.0,5.0,122200.0,4.0,
1086318,4702,1,1.0,6.0,24800.0,4.0,
1086433,4803,4,2.0,1.0,80500.0,2.0,3.0
1086441,4612,2,2.0,1.0,755030.0,4.0,1.0
1086456,5000,1,1.0,4.0,158000.0,4.0,
1086473,4638,6,4.0,1.0,79000.0,2.0,3.0
1086508,4905,0,,,,,
1086531,4905,1,1.0,4.0,122000.0,4.0,
1086574,4701,1,,,,,
1086628,5000,3,2.0,3.0,54400.0,4.0,2.0
1086650,4616,1,1.0,4.0,31000.0,4.0,
1086689,4614,2,3.0,1.0,424000.0,4.0,2.0
1086728,4802,3,1.0,2.0,131500.0,2.0,1.0
1086797,4702,3,2.0,1.0,108500.0,4.0,2.0
1086856,4701,4,2.0,3.0,50000.0,3.0,1.0
1086975,4803,3,2.0,3.0,43000.0,1.0,1.0
1087228,4612,3,3.0,1.0,28000.0,4.0,2.0
1087235,4617,3,1.0,3.0,18000.0,4.0,0.0
1087318,4504,2,3.0,1.0,63800.0,4.0,1.0
1087355,4604,3,3.0,7.0,203000.0,4.0,
1087382,4608,6,3.0,1.0,39000.0,3.0,1.0
1087399,4630,3,2.0,1.0,272000.0,1.0,2.0
1087430,4609,0,,,,,
1087600,4608,5,2.0,2.0,63000.0,4.0,2.0
1087620,4601,6,4.0,1.0,106740.0,2.0,3.0
1087646,4607,1,,,,,
1087702,4604,1,1.0,6.0,451000.0,4.0,
1087721,4636,3,2.0,1.0,113000.0,2.0,2.0
1087878,4613,3,2.0,1.0,83000.0,1.0,2.0
1087937,4503,2,2.0,1.0,76000.0,4.0,2.0
1088033,4605,4,2.0,1.0,18000.0,1.0,1.0
1088252,4628,3,2.0,1.0,132500.0,2.0,2.0
1088308,4701,2,1.0,7.0,18900.0,4.0,
1088315,4904,5,4.0,1.0,166604.0,2.0,2.0
1088442,5000,6,5.0,1.0,59900.0,2.0,3.0
1088577,4624,2,2.0,1.0,82000.0,4.0,1.0
1088765,5000,0,,,,,
1088851,4905,2,3.0,1.0,52000.0,4.0,2.0
1088917,4631,1,1.0,4.0,30000.0,4.0,
1089040,4618,4,1.0,3.0,21000.0,3.0,1.0
1089079,4619,1,,,,,
1089165,4904,7,4.0,1.0,243200.0,2.0,2.0
1089277,4620,1,1.0,6.0,78000.0,4.0,
1089316,4905,5,3.0,1.0,83000.0,2.0,2.0
1089343,4503,4,2.0,1.0,100000.0,3.0,1.0
1089389,4901,4,3.0,1.0,120000.0,2.0,2.0
1089527,4608,1,1.0,6.0,12000.0,4.0,
1089543,4503,3,1.0,1.0,90000.0,2.0,1.0
1089639,4615,1,,,,,
1089699,4626,2,3.0,1.0,78790.0,4.0,2.0
1090049,4623,2,1.0,1.0,23200.0,4.0,0.0
1090124,4605,2,2.0,1.0,25910.0,4.0,0.0
1090168,4613,2,2.0,1.0,151300.0,4.0,2.0
1090192,4701,1,,,,,
1090253,4905,4,2.0,1.0,70000.0,2.0,0.0
1090288,4620,2,2.0,1.0,160000.0,4.0,2.0
1090293,4630,5,2.0,1.0,106000.0,3.0,2.0
1090417,4604,1,0.0,4.0,0.0,4.0,
1090484,4701,1,1.0,4.0,56000.0,4.0,
1090497,4604,2,2.0,1.0,52000.0,4.0,2.0
1090543,4628,3,3.0,1.0,93100.0,4.0,2.0
1090551,4627,2,3.0,1.0,66400.0,4.0,2.0
1090563,4612,2,2.0,1.0,115200.0,4.0,2.0
1090748,4621,2,3.0,2.0,93500.0,4.0,2.0
1090749,4630,4,2.0,1.0,164000.0,2.0,3.0
1090816,4623,4,2.0,1.0,50000.0,2.0,2.0
1090883,4608,4,4.0,1.0,120100.0,4.0,3.0
1090912,4903,1,,,,,
1090936,4614,3,3.0,2.0,34800.0,4.0,2.0
1091013,4612,3,3.0,1.0,143800.0,4.0,2.0
1091017,5000,1,,,,,
1091027,4602,1,,,,,
1091153,4634,0,,,,,
1091253,4624,1,3.0,6.0,323800.0,4.0,
1091271,4609,5,2.0,3.0,38800.0,2.0,3.0
1091337,4503,1,2.0,4.0,29000.0,4.0,
1091363,4801,4,4.0,1.0,174000.0,2.0,3.0
1091419,4619,3,2.0,3.0,89600.0,4.0,2.0
1091424,4905,4,3.0,1.0,71100.0,2.0,3.0
1091497,4637,2,2.0,3.0,81900.0,4.0,2.0
1091511,4801,4,3.0,1.0,250000.0,2.0,1.0
1091710,4614,3,3.0,1.0,103700.0,4.0,0.0
1091731,4608,5,4.0,1.0,75000.0,3.0,1.0
1091807,4602,2,1.0,3.0,26400.0,4.0,2.0
1091820,4632,3,3.0,1.0,120000.0,2.0,2.0
1092003,4901,2,2.0,1.0,79000.0,4.0,2.0
1092005,4623,2,2.0,1.0,154100.0,4.0,0.0
1092009,4635,2,2.0,1.0,17100.0,4.0,0.0
1092025,4617,2,1.0,1.0,105000.0,4.0,2.0
1092162,4613,1,1.0,4.0,182000.0,4.0,
1092188,4603,1,1.0,6.0,130000.0,4.0,
1092218,4802,2,1.0,1.0,49400.0,4.0,1.0
1092263,4615,1,0.0,4.0,6000.0,4.0,
1092536,4400,1,,,,,
1092583,4626,2,1.0,7.0,27300.0,4.0,
1092602,4603,2,1.0,1.0,25100.0,4.0,0.0
1092674,4604,0,,,,,
1092755,4612,2,2.0,1.0,357580.0,4.0,1.0
1092804,4901,5,3.0,3.0,24000.0,2.0,3.0
1092819,4604,1,2.0,6.0,105000.0,4.0,
1092832,4904,3,3.0,1.0,288000.0,4.0,2.0
1093035,4400,1,2.0,4.0,50000.0,4.0,
1093121,4602,2,2.0,1.0,20400.0,4.0,1.0
1093125,4625,4,1.0,1.0,38000.0,3.0,2.0
1093196,4620,1,2.0,6.0,50000.0,4.0,
1093251,4634,1,1.0,4.0,22000.0,4.0,
1093320,4636,3,3.0,1.0,18200.0,4.0,1.0
1093429,4633,1,1.0,6.0,117000.0,4.0,
1093470,4802,2,2.0,1.0,168300.0,4.0,2.0
1093499,4613,1,2.0,4.0,755000.0,4.0,
1093554,4607,1,0.0,6.0,16800.0,4.0,
1093627,4601,7,2.0,1.0,30000.0,3.0,1.0
1093710,4604,2,2.0,1.0,200800.0,4.0,2.0
1094046,4636,1,1.0,6.0,32500.0,4.0,
1094179,4602,0,,,,,
1094273,4604,1,1.0,4.0,454700.0,4.0,
1094317,4701,1,1.0,4.0,0.0,4.0,
1094323,4803,4,2.0,3.0,21500.0,2.0,3.0
1094335,4604,3,2.0,1.0,190000.0,1.0,1.0
1094401,4621,1,1.0,4.0,20000.0,4.0,
1094470,4624,2,2.0,1.0,36400.0,4.0,0.0
1094476,4502,1,1.0,6.0,105000.0,4.0,
1094514,4903,4,1.0,2.0,27500.0,2.0,2.0
1094538,4603,2,2.0,1.0,123000.0,4.0,2.0
1094621,4619,3,2.0,1.0,55300.0,2.0,2.0
1094640,4610,0,,,,,
1094749,4637,5,2.0,1.0,186890.0,2.0,3.0
1094768,4609,1,0.0,4.0,10000.0,4.0,
1094779,4619,0,,,,,
1094783,4608,5,1.0,3.0,13000.0,3.0,1.0
1094824,4623,2,3.0,7.0,36300.0,4.0,
1094880,4608,4,0.0,3.0,12000.0,3.0,0.0
1094942,4636,2,2.0,1.0,382000.0,4.0,2.0
1095007,4624,3,2.0,1.0,86700.0,4.0,0.0
1095126,4602,1,2.0,4.0,35000.0,4.0,
1095268,4608,3,3.0,3.0,78600.0,4.0,2.0
1095453,4606,1,1.0,6.0,22000.0,4.0,
1095525,4603,1,,,,,
1095613,4621,3,3.0,1.0,187690.0,4.0,3.0
1095759,4603,1,1.0,6.0,11400.0,4.0,
1095893,4616,2,1.0,3.0,58740.0,4.0,1.0
1095938,4902,2,2.0,1.0,55000.0,4.0,1.0
1096074,4803,3,2.0,1.0,58000.0,4.0,1.0
1096080,4622,1,1.0,6.0,31800.0,4.0,
1096141,4625,1,,,,,
1096164,4631,3,2.0,1.0,140000.0,2.0,2.0
1096281,4610,3,1.0,3.0,35000.0,2.0,1.0
1096321,4606,1,1.0,4.0,17500.0,4.0,
1096335,4603,1,1.0,6.0,18000.0,4.0,
1096417,4617,1,1.0,6.0,18000.0,4.0,
1096499,4504,5,3.0,2.0,43000.0,2.0,1.0
1096501,4629,1,1.0,4.0,25000.0,4.0,
1096643,4701,1,0.0,6.0,6200.0,4.0,
1096662,4503,4,2.0,1.0,110000.0,1.0,2.0
1096758,4602,7,4.0,1.0,60000.0,2.0,3.0
1096796,4605,3,3.0,1.0,50000.0,2.0,2.0
1096895,4614,1,1.0,6.0,33730.0,4.0,
1096989,4628,4,1.0,3.0,101000.0,2.0,2.0
1097068,4622,1,,,,,
1097226,4701,1,1.0,4.0,61000.0,4.0,
1097245,4614,3,2.0,2.0,57000.0,4.0,1.0
1097254,4803,4,2.0,1.0,94420.0,2.0,1.0
1097264,4606,1,,,,,
1097350,4905,3,3.0,1.0,198000.0,4.0,2.0
1097447,4626,3,0.0,1.0,14400.0,1.0,1.0
1097503,4627,2,2.0,1.0,652000.0,4.0,2.0
1097516,4400,2,1.0,1.0,114800.0,4.0,0.0
1097612,4618,4,2.0,1.0,62000.0,3.0,1.0
1097821,4604,1,1.0,6.0,65000.0,4.0,
1097841,4701,2,1.0,1.0,70000.0,4.0,2.0
1097896,4626,4,2.0,1.0,30000.0,1.0,1.0
1097964,4630,5,2.0,1.0,100000.0,3.0,1.0
1098002,4502,2,1.0,1.0,33600.0,4.0,0.0
1098005,4626,4,2.0,1.0,98000.0,2.0,1.0
1098039,4604,2,2.0,7.0,98000.0,4.0,
1098052,4802,4,0.0,1.0,36900.0,4.0,0.0
1098122,4601,3,1.0,3.0,44000.0,4.0,1.0
1098148,4617,6,1.0,1.0,95900.0,4.0,3.0
1098214,4608,2,4.0,1.0,57000.0,4.0,1.0
1098272,4702,0,,,,,
1098318,4501,0,,,,,
1098402,4701,1,,,,,
1098429,4616,2,2.0,1.0,213200.0,4.0,2.0
1098553,4613,2,1.0,3.0,16000.0,4.0,2.0
1098634,4613,3,2.0,1.0,90000.0,2.0,2.0
1098639,4614,0,,,,,
1098705,4604,2,2.0,1.0,155000.0,4.0,1.0
1098752,4636,5,2.0,1.0,514000.0,2.0,1.0
1099022,4628,3,3.0,1.0,161200.0,4.0,2.0
1099168,4603,1,1.0,6.0,23000.0,4.0,
1099171,4622,2,2.0,1.0,100000.0,4.0,1.0
1099176,4610,2,0.0,5.0,0.0,4.0,
1099216,5000,1,,,,,
1099233,4803,1,1.0,4.0,30000.0,4.0,
1099250,4627,3,3.0,1.0,134400.0,4.0,3.0
1099305,4901,3,3.0,3.0,199400.0,4.0,2.0
1099356,4610,4,1.0,1.0,39700.0,1.0,2.0
1099426,4634,2,2.0,1.0,90000.0,4.0,2.0
1099551,4627,2,2.0,1.0,101200.0,4.0,1.0
1099601,4613,2,2.0,1.0,183200.0,4.0,1.0
1099621,4638,4,1.0,1.0,13000.0,2.0,1.0
1099988,4632,4,2.0,3.0,73400.0,4.0,2.0
1100066,5000,1,1.0,4.0,23300.0,4.0,
1100087,4504,1,1.0,4.0,17410.0,4.0,
1100178,4631,2,2.0,1.0,138000.0,4.0,2.0
1100211,4625,2,2.0,3.0,9000.0,1.0,1.0
1100309,4622,4,4.0,1.0,131700.0,4.0,3.0
1100335,4601,2,1.0,3.0,30000.0,2.0,1.0
1100379,5000,2,2.0,1.0,349400.0,4.0,2.0
1100383,4607,1,0.0,6.0,40000.0,4.0,
1100385,4901,1,1.0,4.0,37000.0,4.0,
1100417,4617,6,1.0,1.0,64600.0,4.0,2.0
1100628,4502,2,2.0,1.0,35630.0,4.0,0.0
1100671,4631,4,2.0,1.0,112000.0,2.0,2.0
1100711,4503,1,1.0,4.0,15000.0,4.0,
1100755,4400,1,,,,,
1100788,4618,2,2.0,3.0,40800.0,4.0,1.0
1100913,4606,4,1.0,3.0,49000.0,3.0,1.0
1100968,4905,4,6.0,1.0,117200.0,2.0,3.0
1101000,4638,5,3.0,1.0,46400.0,2.0,2.0
1101012,4400,3,1.0,2.0,40000.0,2.0,1.0
1101166,4627,4,2.0,1.0,51000.0,2.0,3.0
1101195,4503,4,2.0,1.0,165000.0,2.0,2.0
1101481,4701,2,0.0,5.0,32900.0,4.0,
1101495,4628,1,1.0,6.0,43000.0,4.0,
1101530,4615,6,0.0,1.0,520.0,3.0,0.0
1101547,4617,4,1.0,3.0,2000.0,3.0,0.0
1101574,5000,3,3.0,1.0,33100.0,2.0,1.0
1101661,4604,2,3.0,1.0,192800.0,4.0,2.0
1101747,4603,1,1.0,4.0,0.0,4.0,
1101778,4628,4,2.0,3.0,94700.0,1.0,2.0
1101795,4609,5,1.0,3.0,0.0,2.0,0.0
1101979,4603,4,3.0,2.0,169000.0,4.0,3.0
1101992,4608,4,4.0,2.0,49300.0,4.0,1.0
1102014,4905,2,3.0,1.0,61360.0,4.0,1.0
1102071,4802,1,3.0,4.0,30000.0,4.0,
1102187,4604,3,2.0,1.0,81000.0,1.0,2.0
1102395,4611,3,2.0,1.0,84000.0,1.0,1.0
1102410,4616,0,,,,,
1102429,4902,3,4.0,1.0,528800.0,4.0,3.0
1102495,5000,2,2.0,1.0,113000.0,4.0,2.0
1102640,4606,6,2.0,2.0,17000.0,3.0,1.0
1102656,4501,2,2.0,5.0,47000.0,4.0,
1102660,4626,1,1.0,4.0,60000.0,4.0,
1102720,4635,2,2.0,2.0,0.0,4.0,0.0
1102764,4621,4,3.0,1.0,69230.0,4.0,3.0
1102767,4501,4,2.0,1.0,66000.0,2.0,2.0
1102809,4612,3,1.0,1.0,44000.0,4.0,3.0
1102814,4632,4,2.0,3.0,63000.0,1.0,1.0
1102830,4616,4,2.0,1.0,43000.0,2.0,3.0
1102888,4638,1,1.0,6.0,28000.0,4.0,
1102989,4605,2,2.0,7.0,50800.0,4.0,
1103001,4614,1,0.0,4.0,16300.0,4.0,
1103146,4630,3,2.0,1.0,90000.0,2.0,3.0
1103199,4905,4,3.0,1.0,124000.0,2.0,1.0
1103391,4610,4,0.0,1.0,57000.0,1.0,1.0
1103411,4633,1,1.0,6.0,23200.0,4.0,
1103421,4603,2,2.0,1.0,451000.0,4.0,1.0
1103548,4636,1,2.0,6.0,105000.0,4.0,
1103620,4501,2,2.0,1.0,185800.0,4.0,2.0
1103639,4618,1,0.0,6.0,12000.0,4.0,
1103929,4617,3,1.0,3.0,16600.0,2.0,1.0
1103957,4626,1,1.0,6.0,16000.0,4.0,
1104028,4630,3,2.0,1.0,200000.0,2.0,2.0
1104080,4608,3,2.0,1.0,89800.0,1.0,2.0
1104117,4701,0,,,,,
1104256,4620,2,2.0,1.0,147700.0,4.0,2.0
1104274,4803,1,1.0,4.0,25000.0,4.0,
1104296,4620,1,1.0,4.0,72000.0,4.0,
1104341,4801,4,4.0,1.0,160400.0,2.0,2.0
1104563,5000,4,1.0,3.0,14200.0,2.0,1.0
1104693,4621,1,2.0,6.0,391000.0,4.0,
1104722,4617,0,,,,,
1104731,4614,2,1.0,1.0,52600.0,4.0,2.0
1104838,4701,3,1.0,3.0,26400.0,4.0,0.0
1104841,4608,3,1.0,3.0,20000.0,2.0,1.0
1104842,4604,2,2.0,1.0,92100.0,4.0,0.0
1104887,4625,2,2.0,1.0,104000.0,4.0,2.0
1104929,4503,2,4.0,7.0,262000.0,4.0,
1104969,4608,2,3.0,1.0,14000.0,4.0,1.0
1104987,4904,1,1.0,6.0,15500.0,4.0,
1104988,4604,2,3.0,1.0,135000.0,4.0,2.0
1105016,4623,1,,,,,
1105041,4613,1,1.0,6.0,84500.0,4.0,
1105515,4615,6,4.0,3.0,97000.0,4.0,3.0
1105556,4905,3,2.0,1.0,39000.0,2.0,1.0
1105705,4702,3,2.0,1.0,97000.0,1.0,2.0
1105718,4503,2,2.0,1.0,60740.0,4.0,0.0
1105728,4622,2,2.0,7.0,72400.0,4.0,
1105766,4616,1,1.0,6.0,27000.0,4.0,
1105853,4803,2,2.0,5.0,102000.0,4.0,
1105854,4635,2,2.0,1.0,221000.0,4.0,2.0
1106000,4605,3,1.0,2.0,76000.0,3.0,1.0
1106065,4628,2,2.0,1.0,480000.0,4.0,1.0
1106109,4905,2,2.0,1.0,80000.0,4.0,2.0
1106151,4701,2,3.0,1.0,354000.0,4.0,0.0
1106288,4503,1,1.0,4.0,123000.0,4.0,
1106355,4609,5,2.0,1.0,34800.0,3.0,1.0
1106399,4620,1,1.0,6.0,25900.0,4.0,
1106528,4606,1,1.0,4.0,42000.0,4.0,
1106537,4635,3,3.0,1.0,90000.0,4.0,2.0
1106729,4601,0,,,,,
1106869,4622,5,3.0,1.0,396600.0,2.0,3.0
1106873,4614,2,1.0,2.0,55700.0,4.0,2.0
1106903,5000,2,5.0,1.0,102000.0,4.0,1.0
1106924,4603,1,1.0,6.0,78000.0,4.0,
1106975,4612,3,2.0,2.0,44600.0,4.0,2.0
1107013,4619,2,2.0,3.0,47200.0,4.0,2.0
1107196,4803,3,3.0,3.0,67200.0,4.0,0.0
1107219,4701,3,2.0,1.0,25600.0,4.0,0.0
1107229,4621,1,2.0,4.0,46000.0,4.0,
1107265,4620,2,3.0,2.0,104000.0,4.0,1.0
1107346,4803,1,,,,,
1107403,4636,2,2.0,1.0,200030.0,4.0,1.0
1107438,4903,4,2.0,1.0,536000.0,3.0,2.0
1107510,4623,1,1.0,6.0,72400.0,4.0,
1107557,4635,2,1.0,1.0,70600.0,4.0,0.0
1107580,4628,3,2.0,1.0,68000.0,2.0,2.0
1107587,4702,4,3.0,1.0,95100.0,2.0,2.0
1107624,4502,2,4.0,1.0,176900.0,4.0,1.0
1107627,4626,2,1.0,3.0,50000.0,2.0,1.0
1107655,4620,2,2.0,3.0,80000.0,4.0,2.0
1107676,4637,3,1.0,3.0,31000.0,2.0,2.0
1107831,4634,2,1.0,1.0,59300.0,4.0,1.0
1107835,4604,2,2.0,1.0,620400.0,4.0,0.0
1108029,4501,1,,,,,
1108039,4902,2,1.0,3.0,46000.0,4.0,2.0
1108092,4604,2,2.0,1.0,64100.0,4.0,2.0
1108125,4607,1,,,,,
1108164,4803,2,2.0,1.0,198000.0,4.0,2.0
1108171,4624,9,2.0,1.0,187700.0,2.0,3.0
1108247,4627,2,1.0,3.0,69200.0,2.0,1.0
1108264,4608,1,,,,,
1108343,4619,3,2.0,3.0,14000.0,1.0,0.0
1108716,4627,2,1.0,3.0,32900.0,4.0,0.0
1108739,4615,5,1.0,1.0,8400.0,3.0,1.0
1108882,4622,2,3.0,1.0,86400.0,4.0,2.0
1108900,4614,1,0.0,4.0,12000.0,4.0,
1108905,4503,2,2.0,7.0,180000.0,4.0,
1108915,4629,2,2.0,1.0,59650.0,4.0,2.0
1108987,4608,2,2.0,1.0,57030.0,4.0,0.0
1109078,4502,3,2.0,1.0,162100.0,2.0,3.0
1109115,4701,1,1.0,6.0,2800.0,4.0,
1109128,4631,2,2.0,1.0,35700.0,4.0,0.0
1109209,5000,1,,,,,
1109213,4623,2,4.0,1.0,173400.0,4.0,2.0
1109311,4602,1,1.0,6.0,85000.0,4.0,
1109537,4601,1,1.0,6.0,130300.0,4.0,
1109731,4616,2,2.0,1.0,520000.0,4.0,2.0
1109784,4905,4,2.0,1.0,231200.0,2.0,2.0
1109798,4608,3,3.0,1.0,33000.0,4.0,2.0
1109811,4637,3,2.0,3.0,155000.0,4.0,1.0
1110057,4617,2,1.0,3.0,900.0,2.0,1.0
1110163,4636,2,2.0,1.0,175000.0,4.0,2.0
1110307,4603,1,,,,,
1110571,4623,1,1.0,6.0,63750.0,4.0,
1110573,4622,4,3.0,3.0,102000.0,2.0,1.0
1110675,4613,2,2.0,1.0,124000.0,4.0,1.0
1110696,4612,1,0.0,6.0,11800.0,4.0,
1110713,4622,2,0.0,1.0,149000.0,4.0,2.0
